leader: 10.0.0.5:6001 (probe applied 1 command)
  batch=1 total=1161.6us LHandler=6.0 LPersist=258.6 AENet=154.2 FHandler=1.3 ReplNet=318.0 StorageIO=171.9 QuorumWait=242.8 Mutex=1.6 CommitWait=792.0
  batch=1 total=754.5us LHandler=3.2 LPersist=103.5 AENet=64.5 FHandler=24.5 ReplNet=170.7 StorageIO=148.7 QuorumWait=212.8 Mutex=1.0 CommitWait=548.9
  batch=1 total=763.7us LHandler=2.9 LPersist=113.4 AENet=66.6 FHandler=3.8 ReplNet=155.6 StorageIO=154.8 QuorumWait=239.1 Mutex=0.9 CommitWait=550.6
  batch=1 total=717.1us LHandler=5.6 LPersist=131.7 AENet=55.9 FHandler=1.6 ReplNet=196.3 StorageIO=121.3 QuorumWait=180.7 Mutex=1.4 CommitWait=485.6
  batch=1 total=779.2us LHandler=3.4 LPersist=105.0 AENet=92.5 FHandler=2.4 ReplNet=156.2 StorageIO=134.0 QuorumWait=260.4 Mutex=1.1 CommitWait=581.7
  batch=1 total=766.7us LHandler=2.9 LPersist=108.0 AENet=56.6 FHandler=1.8 ReplNet=202.2 StorageIO=123.4 QuorumWait=246.7 Mutex=1.1 CommitWait=547.5
  batch=1 total=750.5us LHandler=4.3 LPersist=111.4 AENet=66.4 FHandler=3.4 ReplNet=144.3 StorageIO=139.0 QuorumWait=258.4 Mutex=1.0 CommitWait=519.9
  batch=1 total=787.9us LHandler=3.2 LPersist=112.8 AENet=34.8 FHandler=0.8 ReplNet=155.8 StorageIO=123.4 QuorumWait=330.1 Mutex=18.0 CommitWait=574.8
  batch=1 total=748.0us LHandler=3.9 LPersist=103.4 AENet=69.0 FHandler=3.4 ReplNet=108.1 StorageIO=120.9 QuorumWait=314.0 Mutex=16.4 CommitWait=535.4
  batch=1 total=754.0us LHandler=3.2 LPersist=109.2 AENet=38.7 FHandler=1.0 ReplNet=174.0 StorageIO=153.8 QuorumWait=248.3 Mutex=1.2 CommitWait=555.3
  batch=1 total=772.1us LHandler=3.9 LPersist=119.1 AENet=52.3 FHandler=2.5 ReplNet=167.5 StorageIO=136.3 QuorumWait=258.5 Mutex=1.0 CommitWait=553.2
  batch=1 total=776.8us LHandler=9.3 LPersist=120.5 AENet=66.9 FHandler=3.9 ReplNet=132.2 StorageIO=124.0 QuorumWait=294.5 Mutex=1.1 CommitWait=562.5
  batch=1 total=711.5us LHandler=4.1 LPersist=105.8 AENet=60.8 FHandler=2.4 ReplNet=208.5 StorageIO=154.4 QuorumWait=150.2 Mutex=1.1 CommitWait=508.1
  batch=1 total=770.1us LHandler=3.6 LPersist=108.1 AENet=58.8 FHandler=1.8 ReplNet=192.8 StorageIO=112.0 QuorumWait=267.8 Mutex=1.1 CommitWait=571.7
  batch=1 total=757.1us LHandler=10.0 LPersist=106.8 AENet=47.9 FHandler=1.6 ReplNet=158.7 StorageIO=132.8 QuorumWait=275.6 Mutex=1.1 CommitWait=558.6
  batch=1 total=737.9us LHandler=2.5 LPersist=108.4 AENet=99.8 FHandler=3.4 ReplNet=139.7 StorageIO=124.5 QuorumWait=236.6 Mutex=3.4 CommitWait=533.5
  batch=1 total=768.7us LHandler=3.5 LPersist=106.0 AENet=67.6 FHandler=3.5 ReplNet=102.4 StorageIO=115.2 QuorumWait=343.9 Mutex=12.0 CommitWait=571.0
  batch=1 total=755.5us LHandler=3.9 LPersist=112.6 AENet=46.8 FHandler=2.6 ReplNet=163.7 StorageIO=118.1 QuorumWait=281.3 Mutex=3.4 CommitWait=545.3
  batch=1 total=710.1us LHandler=3.4 LPersist=115.9 AENet=76.4 FHandler=3.6 ReplNet=158.9 StorageIO=148.3 QuorumWait=179.8 Mutex=1.2 CommitWait=504.5
  batch=1 total=739.8us LHandler=3.7 LPersist=109.3 AENet=59.3 FHandler=0.9 ReplNet=151.6 StorageIO=122.3 QuorumWait=267.3 Mutex=1.0 CommitWait=521.7
  batch=1 total=780.2us LHandler=4.1 LPersist=112.2 AENet=75.8 FHandler=3.6 ReplNet=97.0 StorageIO=127.0 QuorumWait=332.1 Mutex=1.2 CommitWait=565.6
  batch=1 total=751.3us LHandler=3.3 LPersist=112.3 AENet=79.9 FHandler=0.8 ReplNet=199.0 StorageIO=121.0 QuorumWait=207.8 Mutex=1.1 CommitWait=550.8
  batch=1 total=758.4us LHandler=9.9 LPersist=108.5 AENet=77.7 FHandler=4.2 ReplNet=155.6 StorageIO=136.9 QuorumWait=240.7 Mutex=1.0 CommitWait=560.8
  batch=1 total=707.3us LHandler=2.6 LPersist=108.0 AENet=82.6 FHandler=2.1 ReplNet=207.8 StorageIO=138.0 QuorumWait=141.4 Mutex=1.4 CommitWait=496.0
  batch=1 total=769.8us LHandler=3.2 LPersist=109.0 AENet=60.6 FHandler=18.7 ReplNet=156.9 StorageIO=129.5 QuorumWait=265.1 Mutex=1.1 CommitWait=565.7
  batch=1 total=745.4us LHandler=3.2 LPersist=107.3 AENet=64.7 FHandler=3.3 ReplNet=134.4 StorageIO=139.2 QuorumWait=270.2 Mutex=1.1 CommitWait=552.4
  batch=1 total=767.9us LHandler=15.1 LPersist=113.0 AENet=50.7 FHandler=2.5 ReplNet=186.3 StorageIO=115.9 QuorumWait=253.1 Mutex=1.0 CommitWait=548.7
  batch=1 total=481.4us LHandler=3.9 LPersist=102.4 AENet=59.8 FHandler=3.7 ReplNet=91.3 StorageIO=113.8 QuorumWait=81.4 Mutex=1.0 CommitWait=287.5
  batch=1 total=635.1us LHandler=3.5 LPersist=116.3 AENet=46.4 FHandler=2.4 ReplNet=166.4 StorageIO=124.5 QuorumWait=143.9 Mutex=1.0 CommitWait=408.3
  batch=1 total=717.0us LHandler=5.1 LPersist=119.1 AENet=63.6 FHandler=0.9 ReplNet=162.0 StorageIO=103.4 QuorumWait=241.2 Mutex=1.1 CommitWait=509.4
  batch=1 total=757.5us LHandler=3.6 LPersist=108.8 AENet=68.6 FHandler=3.5 ReplNet=133.6 StorageIO=109.7 QuorumWait=303.6 Mutex=1.0 CommitWait=556.8
  batch=1 total=785.9us LHandler=2.8 LPersist=103.7 AENet=50.0 FHandler=0.9 ReplNet=203.6 StorageIO=104.6 QuorumWait=294.5 Mutex=1.2 CommitWait=591.3
  batch=1 total=709.0us LHandler=2.8 LPersist=113.0 AENet=66.8 FHandler=2.2 ReplNet=209.6 StorageIO=132.6 QuorumWait=153.1 Mutex=1.0 CommitWait=503.0
  batch=1 total=791.3us LHandler=5.2 LPersist=179.2 AENet=64.1 FHandler=2.2 ReplNet=205.8 StorageIO=149.1 QuorumWait=155.1 Mutex=1.2 CommitWait=492.2
  batch=1 total=750.9us LHandler=3.9 LPersist=110.8 AENet=69.6 FHandler=2.7 ReplNet=160.1 StorageIO=141.2 QuorumWait=235.8 Mutex=1.2 CommitWait=549.8
  batch=1 total=757.1us LHandler=3.8 LPersist=107.3 AENet=79.0 FHandler=3.4 ReplNet=120.2 StorageIO=110.8 QuorumWait=307.7 Mutex=4.1 CommitWait=552.2
  batch=1 total=698.9us LHandler=2.9 LPersist=103.8 AENet=66.6 FHandler=3.1 ReplNet=197.3 StorageIO=173.7 QuorumWait=125.8 Mutex=1.0 CommitWait=501.4
  batch=1 total=768.3us LHandler=2.7 LPersist=101.7 AENet=67.0 FHandler=3.4 ReplNet=131.6 StorageIO=130.5 QuorumWait=305.2 Mutex=1.2 CommitWait=566.6
  batch=1 total=766.9us LHandler=3.4 LPersist=109.7 AENet=61.0 FHandler=2.1 ReplNet=216.4 StorageIO=136.7 QuorumWait=213.0 Mutex=1.5 CommitWait=559.4
  batch=1 total=773.7us LHandler=3.3 LPersist=102.4 AENet=56.3 FHandler=2.1 ReplNet=155.5 StorageIO=120.1 QuorumWait=311.6 Mutex=1.0 CommitWait=577.9
  batch=1 total=782.7us LHandler=3.0 LPersist=102.9 AENet=48.9 FHandler=2.1 ReplNet=208.6 StorageIO=144.2 QuorumWait=248.9 Mutex=1.0 CommitWait=585.7
  batch=1 total=775.1us LHandler=3.7 LPersist=101.6 AENet=46.5 FHandler=2.2 ReplNet=162.1 StorageIO=113.1 QuorumWait=319.9 Mutex=0.9 CommitWait=578.2
  batch=1 total=775.3us LHandler=3.2 LPersist=102.4 AENet=67.3 FHandler=3.5 ReplNet=147.3 StorageIO=140.0 QuorumWait=285.0 Mutex=1.3 CommitWait=581.7
  batch=1 total=1024.4us LHandler=3.7 LPersist=147.4 AENet=70.8 FHandler=9.5 ReplNet=212.6 StorageIO=160.9 QuorumWait=390.7 Mutex=1.1 CommitWait=757.6
  batch=1 total=757.8us LHandler=4.4 LPersist=151.1 AENet=49.8 FHandler=2.3 ReplNet=220.7 StorageIO=137.1 QuorumWait=164.6 Mutex=1.0 CommitWait=476.5
  batch=1 total=869.2us LHandler=9.8 LPersist=144.8 AENet=164.1 FHandler=4.4 ReplNet=145.2 StorageIO=136.9 QuorumWait=232.1 Mutex=1.7 CommitWait=554.6
  batch=1 total=748.6us LHandler=4.9 LPersist=105.6 AENet=93.3 FHandler=3.6 ReplNet=104.9 StorageIO=100.0 QuorumWait=309.7 Mutex=1.1 CommitWait=547.0
  batch=1 total=769.6us LHandler=4.2 LPersist=112.7 AENet=188.2 FHandler=6.8 ReplNet=172.0 StorageIO=130.3 QuorumWait=129.0 Mutex=1.1 CommitWait=571.3
  batch=1 total=737.0us LHandler=3.5 LPersist=110.8 AENet=49.6 FHandler=3.0 ReplNet=178.8 StorageIO=145.9 QuorumWait=222.2 Mutex=1.1 CommitWait=542.7
  batch=1 total=781.5us LHandler=3.4 LPersist=131.4 AENet=62.3 FHandler=3.7 ReplNet=159.5 StorageIO=137.4 QuorumWait=258.7 Mutex=0.9 CommitWait=561.5
  batch=1 total=751.8us LHandler=4.4 LPersist=109.8 AENet=67.3 FHandler=3.5 ReplNet=216.2 StorageIO=184.5 QuorumWait=143.5 Mutex=1.0 CommitWait=552.1
  batch=1 total=758.5us LHandler=4.4 LPersist=102.8 AENet=65.9 FHandler=3.5 ReplNet=160.3 StorageIO=123.1 QuorumWait=273.0 Mutex=1.0 CommitWait=566.4
  batch=1 total=779.8us LHandler=3.6 LPersist=99.8 AENet=76.2 FHandler=2.5 ReplNet=196.4 StorageIO=113.1 QuorumWait=266.3 Mutex=1.0 CommitWait=597.1
  batch=1 total=779.7us LHandler=3.4 LPersist=104.3 AENet=68.1 FHandler=3.9 ReplNet=125.2 StorageIO=90.7 QuorumWait=363.4 Mutex=1.1 CommitWait=595.3
  batch=1 total=761.1us LHandler=3.8 LPersist=106.0 AENet=55.1 FHandler=0.9 ReplNet=173.6 StorageIO=101.7 QuorumWait=294.5 Mutex=1.3 CommitWait=551.9
  batch=1 total=753.1us LHandler=3.0 LPersist=125.9 AENet=37.9 FHandler=2.0 ReplNet=219.2 StorageIO=141.1 QuorumWait=199.3 Mutex=1.1 CommitWait=529.6
  batch=1 total=783.9us LHandler=2.7 LPersist=119.5 AENet=47.5 FHandler=5.4 ReplNet=144.3 StorageIO=136.4 QuorumWait=305.5 Mutex=1.1 CommitWait=582.3
  batch=1 total=763.2us LHandler=2.4 LPersist=122.8 AENet=62.3 FHandler=2.6 ReplNet=206.3 StorageIO=106.1 QuorumWait=232.1 Mutex=1.0 CommitWait=546.1
  batch=1 total=762.5us LHandler=3.4 LPersist=107.7 AENet=62.1 FHandler=1.5 ReplNet=141.5 StorageIO=138.8 QuorumWait=286.5 Mutex=1.1 CommitWait=573.4
  batch=1 total=753.6us LHandler=2.7 LPersist=107.9 AENet=65.0 FHandler=2.8 ReplNet=163.7 StorageIO=122.0 QuorumWait=265.1 Mutex=14.1 CommitWait=564.1
  batch=1 total=816.2us LHandler=5.5 LPersist=155.9 AENet=74.7 FHandler=3.5 ReplNet=103.9 StorageIO=126.9 QuorumWait=333.0 Mutex=1.3 CommitWait=550.1
  batch=1 total=1181.7us LHandler=8.2 LPersist=258.6 AENet=191.8 FHandler=19.2 ReplNet=155.3 StorageIO=111.7 QuorumWait=421.6 Mutex=1.1 CommitWait=766.9
  batch=1 total=1118.1us LHandler=7.2 LPersist=223.5 AENet=37.7 FHandler=1.0 ReplNet=246.8 StorageIO=107.4 QuorumWait=480.0 Mutex=1.2 CommitWait=734.9
  batch=1 total=1135.3us LHandler=7.5 LPersist=214.9 AENet=190.6 FHandler=6.4 ReplNet=143.2 StorageIO=126.1 QuorumWait=432.3 Mutex=1.1 CommitWait=741.7
  batch=1 total=1153.8us LHandler=6.9 LPersist=222.2 AENet=205.5 FHandler=6.4 ReplNet=158.7 StorageIO=151.3 QuorumWait=387.5 Mutex=1.3 CommitWait=775.4
  batch=1 total=1155.9us LHandler=7.9 LPersist=222.0 AENet=183.3 FHandler=6.4 ReplNet=133.4 StorageIO=125.3 QuorumWait=463.1 Mutex=13.7 CommitWait=769.3
  batch=1 total=1167.6us LHandler=36.4 LPersist=218.2 AENet=192.1 FHandler=6.5 ReplNet=175.1 StorageIO=148.3 QuorumWait=377.9 Mutex=1.4 CommitWait=808.0
  batch=1 total=778.8us LHandler=6.5 LPersist=172.5 AENet=174.1 FHandler=6.8 ReplNet=165.6 StorageIO=108.1 QuorumWait=113.8 Mutex=1.2 CommitWait=484.3
  batch=1 total=634.9us LHandler=10.0 LPersist=106.8 AENet=83.1 FHandler=5.0 ReplNet=154.3 StorageIO=141.1 QuorumWait=102.9 Mutex=0.9 CommitWait=421.2
  batch=1 total=611.8us LHandler=3.2 LPersist=122.2 AENet=57.3 FHandler=3.5 ReplNet=106.7 StorageIO=104.5 QuorumWait=185.9 Mutex=1.0 CommitWait=384.0
  batch=1 total=773.6us LHandler=16.0 LPersist=119.7 AENet=65.5 FHandler=3.3 ReplNet=99.2 StorageIO=119.0 QuorumWait=329.3 Mutex=9.1 CommitWait=553.7
  batch=1 total=764.5us LHandler=2.5 LPersist=122.3 AENet=37.0 FHandler=1.7 ReplNet=147.1 StorageIO=102.0 QuorumWait=331.8 Mutex=17.1 CommitWait=554.8
  batch=1 total=751.9us LHandler=2.5 LPersist=141.3 AENet=72.8 FHandler=4.1 ReplNet=111.8 StorageIO=146.9 QuorumWait=247.1 Mutex=1.2 CommitWait=514.9
  batch=1 total=768.1us LHandler=2.7 LPersist=124.9 AENet=64.1 FHandler=3.5 ReplNet=164.9 StorageIO=132.3 QuorumWait=248.4 Mutex=0.8 CommitWait=550.2
  batch=1 total=753.4us LHandler=14.5 LPersist=129.6 AENet=201.2 FHandler=6.5 ReplNet=129.5 StorageIO=125.8 QuorumWait=112.0 Mutex=1.1 CommitWait=509.6
  batch=1 total=1032.0us LHandler=4.1 LPersist=190.9 AENet=190.2 FHandler=6.7 ReplNet=166.1 StorageIO=152.4 QuorumWait=293.4 Mutex=1.3 CommitWait=741.7
  batch=1 total=726.5us LHandler=3.2 LPersist=125.0 AENet=46.1 FHandler=0.8 ReplNet=265.7 StorageIO=119.4 QuorumWait=136.6 Mutex=1.0 CommitWait=511.1
  batch=1 total=700.7us LHandler=6.4 LPersist=101.3 AENet=53.9 FHandler=3.6 ReplNet=96.7 StorageIO=91.9 QuorumWait=318.9 Mutex=1.1 CommitWait=492.7
  batch=1 total=726.9us LHandler=13.9 LPersist=121.4 AENet=63.7 FHandler=2.6 ReplNet=154.0 StorageIO=100.7 QuorumWait=245.9 Mutex=1.3 CommitWait=498.4
  batch=1 total=731.0us LHandler=2.5 LPersist=123.4 AENet=54.0 FHandler=4.1 ReplNet=111.6 StorageIO=127.7 QuorumWait=280.7 Mutex=1.0 CommitWait=519.6
  batch=1 total=758.7us LHandler=2.8 LPersist=121.5 AENet=66.2 FHandler=0.9 ReplNet=137.5 StorageIO=113.9 QuorumWait=290.5 Mutex=1.1 CommitWait=547.0
  batch=1 total=717.5us LHandler=3.0 LPersist=123.4 AENet=84.7 FHandler=9.1 ReplNet=123.9 StorageIO=131.2 QuorumWait=217.0 Mutex=1.3 CommitWait=503.6
  batch=1 total=757.2us LHandler=15.9 LPersist=123.6 AENet=66.4 FHandler=3.6 ReplNet=139.1 StorageIO=119.3 QuorumWait=254.3 Mutex=1.2 CommitWait=514.7
  batch=1 total=730.7us LHandler=2.3 LPersist=121.0 AENet=82.1 FHandler=3.7 ReplNet=104.8 StorageIO=98.6 QuorumWait=294.7 Mutex=1.0 CommitWait=526.5
  batch=1 total=502.1us LHandler=2.9 LPersist=117.5 AENet=70.4 FHandler=3.2 ReplNet=103.4 StorageIO=107.9 QuorumWait=75.0 Mutex=1.0 CommitWait=290.9
  batch=1 total=633.1us LHandler=2.1 LPersist=94.1 AENet=64.8 FHandler=2.9 ReplNet=110.5 StorageIO=89.8 QuorumWait=240.8 Mutex=1.1 CommitWait=441.2
  batch=1 total=743.8us LHandler=21.0 LPersist=125.8 AENet=100.4 FHandler=5.4 ReplNet=141.8 StorageIO=97.2 QuorumWait=226.1 Mutex=1.0 CommitWait=508.3
  batch=1 total=744.5us LHandler=2.2 LPersist=125.1 AENet=73.9 FHandler=18.2 ReplNet=142.6 StorageIO=119.0 QuorumWait=234.6 Mutex=1.3 CommitWait=528.3
  batch=1 total=750.5us LHandler=3.3 LPersist=119.0 AENet=57.1 FHandler=16.0 ReplNet=166.0 StorageIO=124.6 QuorumWait=235.0 Mutex=1.1 CommitWait=541.7
  batch=1 total=805.9us LHandler=5.9 LPersist=180.8 AENet=58.4 FHandler=4.3 ReplNet=108.5 StorageIO=102.3 QuorumWait=310.0 Mutex=17.3 CommitWait=487.2
  batch=1 total=732.6us LHandler=13.7 LPersist=122.5 AENet=63.8 FHandler=1.6 ReplNet=147.0 StorageIO=113.8 QuorumWait=248.1 Mutex=1.1 CommitWait=513.5
  batch=1 total=748.8us LHandler=3.0 LPersist=121.0 AENet=70.0 FHandler=4.0 ReplNet=182.6 StorageIO=135.6 QuorumWait=199.8 Mutex=1.0 CommitWait=531.1
  batch=1 total=754.9us LHandler=3.3 LPersist=136.1 AENet=69.6 FHandler=0.8 ReplNet=139.5 StorageIO=108.4 QuorumWait=268.9 Mutex=1.5 CommitWait=523.7
  batch=1 total=767.7us LHandler=5.1 LPersist=166.4 AENet=61.7 FHandler=3.5 ReplNet=183.5 StorageIO=110.5 QuorumWait=215.3 Mutex=1.1 CommitWait=469.5
  batch=1 total=872.9us LHandler=15.8 LPersist=120.3 AENet=64.3 FHandler=3.6 ReplNet=165.2 StorageIO=127.8 QuorumWait=347.5 Mutex=1.2 CommitWait=628.8
  batch=1 total=758.9us LHandler=2.9 LPersist=124.0 AENet=46.2 FHandler=1.6 ReplNet=327.7 StorageIO=97.0 QuorumWait=145.3 Mutex=1.1 CommitWait=554.9
  batch=1 total=743.8us LHandler=2.9 LPersist=137.3 AENet=53.9 FHandler=4.0 ReplNet=165.9 StorageIO=208.9 QuorumWait=147.4 Mutex=1.0 CommitWait=523.4
  batch=1 total=497.6us LHandler=2.5 LPersist=119.4 AENet=65.6 FHandler=3.6 ReplNet=99.6 StorageIO=104.5 QuorumWait=77.4 Mutex=1.0 CommitWait=295.1
  batch=1 total=727.4us LHandler=13.5 LPersist=121.0 AENet=71.6 FHandler=0.9 ReplNet=132.3 StorageIO=143.8 QuorumWait=214.6 Mutex=1.3 CommitWait=503.7
  batch=1 total=1013.1us LHandler=2.4 LPersist=150.6 AENet=207.3 FHandler=6.4 ReplNet=227.6 StorageIO=160.6 QuorumWait=231.9 Mutex=1.2 CommitWait=752.7
  batch=1 total=995.0us LHandler=2.8 LPersist=134.3 AENet=186.4 FHandler=6.5 ReplNet=185.0 StorageIO=141.5 QuorumWait=312.4 Mutex=1.1 CommitWait=764.2
  batch=1 total=740.0us LHandler=14.3 LPersist=123.7 AENet=172.5 FHandler=6.6 ReplNet=164.3 StorageIO=130.0 QuorumWait=97.9 Mutex=1.0 CommitWait=504.4
  batch=1 total=714.8us LHandler=2.5 LPersist=121.5 AENet=63.2 FHandler=4.1 ReplNet=160.7 StorageIO=139.5 QuorumWait=195.9 Mutex=0.9 CommitWait=501.1
  batch=1 total=718.1us LHandler=2.3 LPersist=119.9 AENet=76.5 FHandler=3.6 ReplNet=122.7 StorageIO=152.4 QuorumWait=216.5 Mutex=1.1 CommitWait=514.2
  batch=1 total=739.8us LHandler=4.2 LPersist=134.9 AENet=79.2 FHandler=2.3 ReplNet=165.0 StorageIO=139.5 QuorumWait=190.1 Mutex=1.2 CommitWait=510.2
  batch=1 total=1053.5us LHandler=23.8 LPersist=164.9 AENet=90.4 FHandler=4.1 ReplNet=181.2 StorageIO=163.7 QuorumWait=395.1 Mutex=1.5 CommitWait=736.9
  batch=1 total=1058.4us LHandler=4.6 LPersist=188.5 AENet=132.7 FHandler=3.7 ReplNet=308.9 StorageIO=176.4 QuorumWait=216.8 Mutex=1.1 CommitWait=721.1
  batch=1 total=955.2us LHandler=2.7 LPersist=126.2 AENet=182.7 FHandler=6.8 ReplNet=167.1 StorageIO=140.7 QuorumWait=302.5 Mutex=3.4 CommitWait=712.5
  batch=1 total=992.9us LHandler=2.9 LPersist=127.3 AENet=188.2 FHandler=6.3 ReplNet=179.2 StorageIO=135.5 QuorumWait=326.8 Mutex=1.1 CommitWait=753.5
  batch=1 total=993.8us LHandler=17.5 LPersist=141.1 AENet=191.5 FHandler=6.5 ReplNet=130.8 StorageIO=128.9 QuorumWait=351.2 Mutex=1.2 CommitWait=740.6
  batch=1 total=1069.4us LHandler=5.9 LPersist=176.7 AENet=46.6 FHandler=1.6 ReplNet=307.0 StorageIO=121.4 QuorumWait=400.8 Mutex=1.0 CommitWait=761.8
  batch=1 total=1028.0us LHandler=13.4 LPersist=148.5 AENet=56.0 FHandler=2.1 ReplNet=325.1 StorageIO=126.0 QuorumWait=325.3 Mutex=51.4 CommitWait=749.5
  batch=1 total=649.5us LHandler=3.0 LPersist=137.6 AENet=78.3 FHandler=4.9 ReplNet=147.4 StorageIO=112.5 QuorumWait=136.5 Mutex=1.1 CommitWait=350.4
  batch=1 total=641.5us LHandler=15.8 LPersist=120.5 AENet=50.2 FHandler=2.1 ReplNet=155.3 StorageIO=97.2 QuorumWait=172.3 Mutex=1.0 CommitWait=371.5
